,brand,mile,name,fuel,price,year,model,location
2027,아우디,26144.0,A6 (C8),디젤,4590.0,2020,40 TDI,부산
2028,마세라티,68950.0,기블리,디젤,5090.0,2017,3.0 디젤,광주
2029,BMW,128107.0,1시리즈 (F20),디젤,1050.0,2014,118d 어반 팩1 5도어,경기
2030,랜드로버,10600.0,디펜더 (L663),디젤,9150.0,2020,110 D240 SE,서울
2031,BMW,219502.0,3시리즈,가솔린,930.0,2002,325Ci 컨버터블,경기
2032,BMW,6138.0,Z4 (G29),가솔린,6970.0,2020,sDrive20i M 스포츠,인천
2033,벤츠,35000.0,E-클래스 W213,가솔린,4982.0,2020,E250 아방가르드,서울
2034,미니,56561.0,쿠퍼 D 컨트리맨,디젤,2740.0,2017,ALL4 HIGH,대구
2035,재규어,69500.0,XF (X260),가솔린,3300.0,2017,3.0 S AWD,경북
2036,BMW,52109.0,7시리즈 (G11),디젤,6850.0,2017,730Ld xDrive M 스포츠,서울
2037,마세라티,102080.0,콰트로포르테,가솔린,4300.0,2014,S Q4 3.0 V6,경기
2038,아우디,37024.0,Q7 (4M),디젤,7099.0,2020,45 TDI 콰트로,대전
2039,폭스바겐,146821.0,더 비틀,디젤,1030.0,2013,2.0 TDI 프리미엄,경북
2040,미니,111337.0,쿠퍼 D,디젤,1530.0,2015,HIGH,경기
2041,BMW,92984.0,1시리즈 (F20),디젤,1580.0,2017,118d 조이 5도어,경기
2042,BMW,226143.0,5시리즈 (F10),디젤,1250.0,2012,520d,경기
2043,재규어,49813.0,All New XJ,가솔린,4580.0,2016,3.0 SC AWD 포트폴리오 LWB,경기
2044,아우디,23918.0,뉴 A6,가솔린,3600.0,2018,40 TFSI 프리미엄,부산
2045,아우디,66081.0,Q7 (4M),디젤,4450.0,2016,35 TDI 콰트로 컴포트,부산
2046,아우디,26144.0,A6 (C8),디젤,4590.0,2020,40 TDI,부산
2047,아우디,301.0,Q7 (4M),디젤,7400.0,2021,45 TDI 콰트로,경기
2048,아우디,8582.0,A6 (C8),가솔린,4800.0,2021,45 TFSI,경기
2049,아우디,123007.0,뉴 A6,디젤,2750.0,2018,35 TDI 프리미엄,경기
2050,아우디,79.0,A4 (B9),디젤,4000.0,2020,35 TDI 프리미엄,경기
2051,벤츠,59724.0,S-클래스 W222,가솔린,10500.0,2018,S560L 4MATIC,경기
2052,아우디,72897.0,RS5,가솔린,3390.0,2013,4.2 FSI 콰트로,충북
2053,포드,35128.0,머스탱,가솔린,4900.0,2018,GT 컨버터블,경기
2054,포드,35128.0,머스탱,가솔린,4900.0,2018,GT 컨버터블,경기
2055,BMW,71360.0,4시리즈 (F32),디젤,2390.0,2016,420d xDrive 스포츠 그란쿠페,경기
