,brand,mile,name,fuel,price,year,model,location
62,미니,48824.0,쿠퍼 D 클럽맨,디젤,2550.0,2019,기본형,경기
63,미니,48824.0,쿠퍼 D 클럽맨,디젤,2550.0,2019,기본형,경기
64,폭스바겐,65533.0,뉴 제타,디젤,1080.0,2015,2.0 TDI 블루모션,경기
65,포르쉐,87768.0,뉴 카이엔,디젤,3790.0,2013,3.0 디젤,경기
66,폭스바겐,130360.0,뉴 CC,디젤,1290.0,2016,2.0 TDI 블루모션,경기
67,볼보,41350.0,XC60,디젤,2890.0,2016,D5 AWD,서울
68,폭스바겐,65533.0,뉴 제타,디젤,1080.0,2015,2.0 TDI 블루모션,경기
69,볼보,95812.0,XC60,디젤,1040.0,2010,D5 AWD,서울
70,폭스바겐,130360.0,뉴 CC,디젤,1290.0,2016,2.0 TDI 블루모션,경기
71,미니,69514.0,쿠퍼 D 컨트리맨,디젤,1380.0,2012,ALL4,서울
72,볼보,41350.0,XC60,디젤,2890.0,2016,D5 AWD,서울
73,랜드로버,19763.0,레인지로버 4세대,디젤,14800.0,2019,4.4 SDV8 Vogue SE 디젤,서울
74,혼다,50893.0,어코드 10세대,가솔린,2150.0,2018,1.5 터보,경기
75,도요타,59482.0,캠리 (XV70),가솔린+전기,2580.0,2018,2.5 XLE 하이브리드,경기
76,포르쉐,74362.0,파나메라,가솔린,7300.0,2016,3.6 AWD 에디션,경기
77,도요타,25013.0,캠리 (XV70),가솔린,2570.0,2018,2.5,서울
78,아우디,44169.0,뉴 A6,디젤,3250.0,2018,35 TDI 프리미엄,대구
79,포르쉐,74362.0,파나메라,가솔린,7300.0,2016,3.6 AWD 에디션,경기
80,미니,80629.0,쿠퍼 D 컨트리맨,디젤,1320.0,2014,SE,대구
81,볼보,68372.0,XC70,디젤,2330.0,2013,D5,경기
82,볼보,68372.0,XC70,디젤,2330.0,2013,D5,경기
83,아우디,43808.0,뉴 A6,디젤,3270.0,2018,35 TDI 콰트로 프리미엄,경기
84,아우디,43808.0,뉴 A6,디젤,3270.0,2018,35 TDI 콰트로 프리미엄,경기
85,랜드로버,73983.0,디스커버리 스포츠,디젤,2530.0,2016,2.0 TD4 HSE 럭셔리,경기
86,폭스바겐,65674.0,뉴 CC,가솔린,1380.0,2014,2.0 TSI,경기
87,미니,28839.0,쿠퍼 클럽맨,가솔린,2750.0,2018,High,경기
88,랜드로버,73983.0,디스커버리 스포츠,디젤,2530.0,2016,2.0 TD4 HSE 럭셔리,경기
89,아우디,33000.0,뉴 A6,디젤,3450.0,2018,35 TDI 프리미엄,서울
90,벤틀리,74706.0,플라잉스퍼 2세대,가솔린,12950.0,2017,4.0,부산
91,미니,3547.0,쿠퍼,가솔린,2970.0,2020,5도어 HIGH,부산
