,brand,name,year,info,km,location,price,type,color
103,르노삼성,클리오,19/06식,인텐스,"20,294km",경기,"1,445",디젤,빨간색
104,쉐보레(GM대우),스파크,11/08식(12년형),LS,"169,682km",전북,280,가솔린,빨간색
105,현대,올 뉴 투싼,16/03식,디젤 1.7 2WD,"29,651km",경기,"1,880",디젤,빨간색
106,기아,올 뉴 프라이드,12/11식(13년형),1.6 GDI 세단,"68,843km",경기,590,가솔린,빨간색
107,현대,LF 쏘나타,14/06식(15년형),2.4 익스클루시브,"84,056km",인천,"1,199",가솔린,빨간색
108,현대,벨로스터 (JS),18/06식,1.6 터보 스포츠,"37,974km",광주,"1,890",가솔린,빨간색
109,현대,벨로스터,11/10식(12년형),DCT팩,"83,643km",충남,739,가솔린,빨간색
110,현대,벨로스터 (JS),19/12식,1.4 터보 모던,"43,009km",경기,"1,560",가솔린,빨간색
111,,,,,,,,,빨간색
112,쉐보레(GM대우),올 뉴 카마로,17/01식,SS 6.2 V8 볼케이노 레드,"53,919km",경기,"2,950",가솔린,빨간색
113,쉐보레(GM대우),크루즈,11/09식(12년형),2.0 LTZ,"179,950km",대구,590,디젤,빨간색
114,기아,올 뉴 카니발,14/07식(15년형),9인승 럭셔리,"102,800km",경기,"1,550",디젤,빨간색
115,기아,스토닉,17/07식(18년형),디젤 1.6,"10,737km",경기,"1,630",디젤,빨간색
116,기아,뉴모닝,09/07식(10년형),SLX,"105,251km",부산,299,가솔린,빨간색
117,기아,올 뉴 K3,20/07식(21년형),스탠다드,"3,727km",광주,"1,788",가솔린,빨간색
118,기아,올 뉴 K3,18/06식(19년형),럭셔리,"48,842km",경기,"1,420",가솔린,빨간색
119,기아,올 뉴 프라이드,14/12식,1.4 MPI 세단,"109,784km",인천,580,가솔린,빨간색
120,기아,뉴모닝,09/10식(10년형),SLX 스페셜,"57,785km",서울,390,가솔린,빨간색
121,기아,카니발 R,12/04식,그랜드 카니발 GLX,"91,604km",광주,"1,020",디젤,빨간색
122,현대,더 뉴 싼타페,21/02식,가솔린 2.5T 2WD,"1,570km",경기,"4,055",가솔린,빨간색
123,쌍용,더 뉴 코란도 스포츠,17/06식(18년형),2.2 CX7 4WD,"73,313km",인천,"1,580",디젤,빨간색
124,제네시스,G70,19/02식,2.0T,"49,236km",경기,"3,280",가솔린,빨간색
125,쉐보레(GM대우),더 뉴 스파크,19/08식,LT,"8,039km",경기,899,가솔린,빨간색
126,기아,올 뉴 카니발,14/07식(15년형),9인승 럭셔리,"49,122km",경기,"1,640",디젤,빨간색
127,현대,코나,17/08식(18년형),1.6 터보 2WD 플럭스,"37,512km",경기,"1,950",가솔린,빨간색
128,기아,올 뉴 모닝,14/04식(15년형),디럭스 트렌디,"55,950km",경기,550,가솔린,빨간색
129,르노삼성,QM3,17/07식,RE 시그니처,"38,448km",경기,"1,180",디젤,빨간색
130,제네시스,G70,19/10식,2.0T AWD,"15,079km",경기,"3,490",가솔린,빨간색
131,쌍용,렉스턴 스포츠,18/12식(19년형),디젤 2.2 2WD,"37,818km",서울,"1,870",디젤,빨간색
132,현대,더 뉴 코나 하이브리드,20/10식(21년형),인스퍼레이션,"3,371km",대구,"2,990",가솔린+전기,빨간색
133,쉐보레(GM대우),트레일블레이저,20/09식(21년형),1.3 터보 2WD,"13,004km",서울,"2,350",가솔린,빨간색
134,쌍용,뉴코란도 C,16/05식,2.2 RX 4WD,"96,642km",경기,970,디젤,빨간색
135,쌍용,티볼리,15/07식(16년형),디젤 VX 2WD,"51,937km",광주,"1,150",디젤,빨간색
136,기아,올 뉴 모닝 (JA),17/05식,레이디,"80,817km",부산,820,가솔린,빨간색
137,기아,레이,17/11식,밴 고급형,"61,922km",대구,789,가솔린,빨간색
138,제네시스,더 뉴 G70,20/11식(21년형),가솔린 3.3T 4WD,771km,서울,"4,950",가솔린,빨간색
139,현대,올 뉴 투싼,15/12식(16년형),디젤 1.7 2WD,"51,087km",충남,"1,700",디젤,빨간색
140,기아,스포티지 R,13/08식,디젤 2WD 리미티드,"164,372km",서울,799,디젤,빨간색
