,brand,name,info,type,km,year,accident,color,location,price,wd
30163,제네시스,G80,3.3 GDI AWD,가솔린,23042,2019,무사고,회색,서울,4100,AWD
30164,제네시스,G80,3.3 GDI AWD,가솔린,83552,2017,무사고,회색,대구,2790,AWD
30166,제네시스,EQ900,3.8 GDI AWD,가솔린,102757,2018,무사고,회색,대구,3450,AWD
30167,제네시스,G70,2.0T,가솔린,79379,2018,무사고,회색,대구,2890,2WD
30168,제네시스,G80,3.8 GDI AWD,가솔린,61667,2018,무사고,회색,대구,4190,AWD
30169,제네시스,G80,3.3 GDI AWD,가솔린,138235,2018,무사고,회색,대구,2890,AWD
30170,제네시스,G80,3.3 GDI AWD,가솔린,75846,2018,무사고,회색,대구,3790,AWD
30189,제네시스,G80,3.3 T-GDI AWD,가솔린,46480,2017,무사고,회색,서울,4350,AWD
30196,제네시스,G70,2.0T AWD,가솔린,48929,2019,무사고,회색,경기,3430,AWD
30212,제네시스,G80,3.3 GDI AWD,가솔린,30985,2019,무사고,회색,대구,3450,AWD
30215,제네시스,EQ900,3.8 GDI,가솔린,83005,2017,무사고,회색,광주,3650,2WD
30218,제네시스,G70,2.0T AWD,가솔린,15381,2019,무사고,회색,경기,3630,AWD
30244,제네시스,G80,3.3 T-GDI,가솔린,199723,2017,무사고,회색,경기,2459,2WD
30246,제네시스,G90,3.8 AWD,가솔린,115170,2019,무사고,회색,경기,6259,AWD
30248,제네시스,G80,3.3 T-GDI AWD,가솔린,50536,2018,무사고,회색,경기,4759,AWD
30252,제네시스,G70,2.0T AWD,가솔린,29637,2018,무사고,회색,서울,3450,AWD
30276,제네시스,G80,가솔린 3.5 터보 AWD,가솔린,304,2022,무사고,회색,경기,7700,AWD
30277,제네시스,G70,2.0T AWD,가솔린,21436,2018,무사고,회색,경기,3549,AWD
30280,제네시스,G80,3.3 GDI AWD,가솔린,19933,2019,무사고,회색,서울,4250,AWD
30289,제네시스,G80,3.3 GDI,가솔린,51549,2018,무사고,회색,부산,3190,2WD
30298,제네시스,G70,2.0T AWD,가솔린,19077,2019,무사고,회색,서울,3250,AWD
30307,제네시스,G80,3.3 GDI AWD,가솔린,8967,2020,무사고,회색,전북,4530,AWD
30311,제네시스,G70,2.2D,디젤,77713,2018,무사고,회색,대구,2950,2WD
30338,제네시스,G80,3.3 GDI AWD,가솔린,75075,2017,무사고,회색,대전,2690,AWD
30339,제네시스,G80,3.3 GDI,가솔린,144999,2018,무사고,회색,대전,2450,2WD
30357,제네시스,G80,3.3 GDI,가솔린,33017,2018,무사고,회색,경기,3180,2WD
30365,제네시스,EQ900,3.8 GDI,가솔린,88014,2018,무사고,회색,인천,3600,2WD
30385,제네시스,G90,5.0 AWD,가솔린,11223,2019,무사고,회색,경기,7990,AWD
30387,제네시스,G80,가솔린 2.5 터보 AWD,가솔린,18428,2021,무사고,회색,대전,6880,AWD
30392,제네시스,EQ900,3.8 GDI AWD,가솔린,99280,2018,무사고,회색,경기,3830,AWD
30422,제네시스,G80,가솔린 3.5 터보 AWD,가솔린,21914,2021,무사고,회색,대구,7180,AWD
30426,제네시스,G80,3.3 GDI AWD,가솔린,94822,2018,무사고,회색,광주,3020,AWD
30439,제네시스,EQ900,3.3 T-GDI AWD,가솔린,100016,2016,무사고,회색,충남,3370,AWD
30440,제네시스,G80,3.3 T-GDI AWD,가솔린,53997,2019,무사고,회색,경기,4800,AWD
30444,제네시스,G80,가솔린 3.5 터보 AWD,가솔린,7655,2021,무사고,회색,대전,7280,AWD
30451,제네시스,G80,3.3 GDI AWD,가솔린,106822,2017,무사고,회색,광주,2550,AWD
30490,제네시스,G80,3.3 GDI AWD,가솔린,61105,2018,무사고,회색,경기,3670,AWD
30498,제네시스,G80,3.3 GDI,가솔린,66052,2017,무사고,회색,대구,2690,2WD
30502,제네시스,G80,3.3 GDI AWD,가솔린,53399,2018,무사고,회색,광주,3990,AWD
30507,제네시스,G80,3.3 GDI AWD,가솔린,121018,2018,무사고,회색,경기,2899,AWD
30514,제네시스,G70,3.3T 스포츠 AWD,가솔린,16877,2018,무사고,회색,광주,3700,AWD
30576,제네시스,G80,가솔린 2.5 터보 AWD,가솔린,3498,2021,무사고,회색,경기,6400,AWD
30592,제네시스,G70,2.0T AWD,가솔린,61777,2018,무사고,회색,경기,3430,AWD
30627,제네시스,G80,3.3 T-GDI AWD,가솔린,25496,2018,무사고,회색,경기,4800,AWD
30638,제네시스,G80,3.8 GDI AWD,가솔린,43738,2017,무사고,회색,경기,3470,AWD
30651,제네시스,G90,3.8 AWD,가솔린,40152,2019,무사고,회색,서울,6950,AWD
30654,제네시스,G80,3.3 GDI,가솔린,77393,2017,무사고,회색,광주,2550,2WD
30660,제네시스,EQ900,5.0 GDI AWD,가솔린,146567,2016,무사고,회색,서울,3500,AWD
30665,제네시스,G70,2.0T,가솔린,41935,2018,무사고,회색,경기,3050,2WD
30678,제네시스,GV70,3.5T 가솔린 AWD,가솔린,3159,2021,무사고,회색,경기,7050,AWD
30689,제네시스,G70,3.3T 스포츠 AWD,가솔린,9610,2019,무사고,회색,경기,3900,AWD
30690,제네시스,G90,5.0 AWD,가솔린,87,2021,무사고,회색,서울,10780,AWD
30703,제네시스,G70,2.0T,가솔린,7343,2018,무사고,회색,서울,3090,2WD
30704,제네시스,G70,2.0T AWD,가솔린,24576,2018,무사고,회색,서울,3540,AWD
30717,제네시스,EQ900,3.8 GDI AWD,가솔린,85546,2017,무사고,회색,광주,4390,AWD
30733,제네시스,G70,2.0T,가솔린,7094,2019,무사고,회색,경기,3640,2WD
30741,제네시스,G80,3.3 GDI AWD,가솔린,40866,2019,무사고,회색,인천,3300,AWD
30765,제네시스,G80,2.2D AWD,디젤,160331,2018,무사고,회색,대구,2699,AWD
30766,제네시스,G80,3.3 GDI,가솔린,35970,2019,무사고,회색,부산,3399,2WD
30783,제네시스,G80,3.3 GDI AWD,가솔린,27889,2017,무사고,회색,광주,3730,AWD
30810,제네시스,G80,3.3 GDI,가솔린,39701,2019,무사고,회색,경기,3600,2WD
30824,제네시스,EQ900,3.8 GDI AWD,가솔린,27505,2018,무사고,회색,서울,5190,AWD
30830,제네시스,G80,3.3 GDI AWD,가솔린,28681,2018,무사고,회색,부산,4130,AWD
30845,제네시스,G80,3.3 GDI AWD,가솔린,48023,2018,무사고,회색,경기,3199,AWD
30847,제네시스,G80,3.3 GDI AWD,가솔린,82529,2018,무사고,회색,대구,4190,AWD
30850,제네시스,G90,3.8 AWD,가솔린,21666,2019,무사고,회색,광주,6600,AWD
30852,제네시스,G80,3.3 GDI AWD,가솔린,14740,2020,무사고,회색,경기,4699,AWD
30854,제네시스,G80,3.3 GDI,가솔린,110144,2019,무사고,회색,경기,3130,2WD
