,brand,name,type,km,year,accident,color,location,price,wd,trim
278,제네시스,EQ900,가솔린,133550,2018,무사고,검정색,경기,3450,AWD,1.0
279,제네시스,G80,가솔린,79014,2019,무사고,검정색,서울,3250,AWD,1.0
280,제네시스,G80,가솔린,81027,2017,무사고,검정색,광주,2799,AWD,1.0
281,제네시스,G80,가솔린,74275,2017,무사고,검정색,부산,3350,AWD,1.0
282,제네시스,EQ900,가솔린,94455,2018,무사고,검정색,서울,4850,AWD,1.0
283,제네시스,G80,가솔린,74255,2019,무사고,검정색,대구,3940,AWD,1.0
284,제네시스,G70,가솔린,14846,2019,무사고,검정색,경기,4199,AWD,3.0
285,제네시스,GV80,가솔린,23555,2020,무사고,검정색,경기,7480,AWD,1.0
286,제네시스,EQ900,가솔린,107286,2018,무사고,검정색,서울,4550,AWD,2.0
287,제네시스,EQ900,가솔린,116439,2017,무사고,검정색,경기,3200,AWD,1.0
288,제네시스,G70,가솔린,40069,2018,무사고,검정색,경기,3150,2WD,1.0
289,제네시스,EQ900,가솔린,75657,2018,무사고,검정색,광주,5390,AWD,4.0
290,제네시스,G80,가솔린,16686,2021,무사고,검정색,광주,7130,AWD,1.0
291,제네시스,G80,가솔린,85594,2018,무사고,검정색,서울,3700,AWD,1.0
292,제네시스,G90,가솔린,25645,2019,무사고,검정색,광주,10700,AWD,1.0
293,제네시스,EQ900,가솔린,211681,2016,무사고,검정색,경기,2340,2WD,1.0
294,제네시스,G80,가솔린,95966,2017,무사고,검정색,대전,2490,AWD,1.0
295,제네시스,EQ900,가솔린,138127,2017,무사고,검정색,인천,3470,AWD,1.0
296,제네시스,G80,가솔린,151319,2018,무사고,검정색,충남,2439,AWD,1.0
297,제네시스,G80,가솔린,57673,2017,무사고,검정색,대전,3250,AWD,1.0
298,제네시스,G90,가솔린,40496,2019,무사고,검정색,경기,7120,AWD,1.0
299,제네시스,G80,가솔린,58295,2017,무사고,검정색,경기,2950,2WD,1.0
300,제네시스,EQ900,가솔린,65601,2018,무사고,검정색,경기,5190,AWD,4.0
