,brand,name,year,info,km,location,price,type,color
202,현대,제네시스 DH,15/09식(16년형),G380 프레스티지 AWD,"127,826km",경기,"2,490",가솔린,갈색
203,현대,싼타페 TM,18/05식(19년형),디젤 2.0 2WD,"62,314km",경기,"9,999",디젤,갈색
204,현대,제네시스 DH,15/09식(16년형),G380 프레스티지 AWD,"127,826km",경기,"2,490",가솔린,갈색
205,현대,싼타페 TM,18/05식(19년형),디젤 2.0 2WD,"62,314km",경기,"9,999",디젤,갈색
206,제네시스,G80,17/07식(18년형),3.3 GDI AWD,"87,637km",충북,"3,250",가솔린,갈색
207,쌍용,더 뉴 코란도 스포츠,16/06식,2.2 익스트림 4WD,"96,000km",대전,"1,650",디젤,갈색
208,현대,LF 쏘나타,15/09식(16년형),LPI 모던(장애인용),"122,360km",충남,"1,299",LPG(일반인 구입),갈색
209,기아,더 뉴 쏘렌토,19/01식,디젤 2.2 2WD,"23,385km",경기,"2,890",디젤,갈색
210,현대,싼타페 TM,18/05식(19년형),디젤 2.0 2WD,"62,314km",경기,"9,999",디젤,갈색
211,쉐보레(GM대우),트랙스,14/10식(15년형),1.4 LS,"20,202km",인천,"1,090",가솔린,갈색
212,기아,모하비 더 마스터,19/12식(20년형),디젤 3.0 4WD 6인승,"36,250km",대구,"4,670",디젤,갈색
213,쌍용,렉스턴 스포츠,18/10식(19년형),디젤 2.2 4WD,"57,907km",경기,"2,299",디젤,갈색
214,현대,제네시스 DH,16/03식,G330 프리미엄,"119,060km",서울,"2,222",가솔린,갈색
215,기아,뉴오피러스,08/12식,아만티 3.8 (수출형),"193,813km",울산,450,가솔린,갈색
216,현대,그랜저 HG,14/12식(15년형),HG240 모던,"135,453km",부산,"1,130",가솔린,갈색
217,기아,올 뉴 모닝,11/07식(12년형),럭셔리,"57,296km",울산,430,가솔린,갈색
218,기아,더 뉴 쏘렌토,19/01식,디젤 2.2 2WD,"23,385km",경기,"2,890",디젤,갈색
219,쉐보레(GM대우),트랙스,14/10식(15년형),1.4 LS,"20,202km",인천,"1,090",가솔린,갈색
220,기아,스포티지 R,10/05식(11년형),디젤 2WD TLX,"93,348km",경기,890,디젤,갈색
221,현대,LF 쏘나타,14/11식(15년형),LPI 프리미엄,"137,707km",충남,999,LPG(일반인 구입),갈색
222,현대,LF 쏘나타,14/11식(15년형),LPI 프리미엄,"137,707km",충남,999,LPG(일반인 구입),갈색
223,쉐보레(GM대우),트레일블레이저,20/03식(21년형),1.3 터보 4WD,"12,657km",경기,"2,530",가솔린,갈색
224,현대,i30(신형),12/02식,1.6 GDI 익스트림,"86,915km",대전,750,가솔린,갈색
225,현대,싼타페 더 프라임,15/10식(16년형),디젤 2.0 2WD,"154,020km",경남,"1,680",디젤,갈색
226,현대,싼타페 더 프라임,16/02식,디젤 2.0 4WD,"95,951km",경기,"1,760",디젤,갈색
227,제네시스,G80,16/09식(17년형),3.3 GDI AWD,"68,997km",서울,"3,480",가솔린,갈색
228,현대,그랜저 IG,18/08식(19년형),2.2 디젤 모던,"92,424km",대구,"1,990",디젤,갈색
229,기아,더 뉴 K7,13/05식,2.4 GDI 프레스티지,"170,952km",대구,799,가솔린,갈색
230,제네시스,G80,17/01식,3.3 T-GDI AWD,"173,835km",대구,"2,999",가솔린,갈색
231,현대,그랜저 뉴 럭셔리,09/12식,3.8 수출형,"112,572km",경기,450,가솔린,갈색
232,현대,싼타페 더 프라임,17/10식(18년형),디젤 2.0 2WD,"56,000km",부산,"2,240",디젤,갈색
233,기아,올 뉴 K7,16/09식,3.0 LPI 프레스티지 (렌터카),"140,765km",광주,"1,650",LPG(일반인 구입),갈색
234,,,,,,,,,갈색
235,르노삼성,뉴QM5,14/01식,가솔린 2WD 2.0 LE,"83,064km",부산,850,가솔린,갈색
236,쌍용,렉스턴 스포츠 칸,19/08식,디젤 2.2 4WD,"53,000km",전북,"2,500",디젤,갈색
237,쉐보레(GM대우),스파크,12/12식(13년형),LT,"110,000km",부산,270,가솔린,갈색
238,쉐보레(GM대우),더 넥스트 스파크,17/06식,LT,"44,000km",부산,720,가솔린,갈색
239,쌍용,코란도 스포츠,15/10식(16년형),익스트림 4WD,"123,583km",대구,"1,280",디젤,갈색
240,쉐보레(GM대우),스파크,11/04식(12년형),LT,"110,054km",충남,370,가솔린,갈색
241,현대,싼타페 TM,18/04식(19년형),디젤 2.0 2WD,"60,268km",충남,"2,690",디젤,갈색
242,제네시스,G80,18/09식(19년형),3.3 GDI AWD,"51,998km",서울,"3,890",가솔린,갈색
243,쌍용,코란도 스포츠,14/01식,CX7 4WD,"108,365km",경기,"1,199",디젤,갈색
244,현대,그랜저 IG 하이브리드,18/01식,익스클루시브,"48,520km",경기,"3,070",가솔린+전기,갈색
245,제네시스,G80,18/09식(19년형),3.3 GDI AWD,"51,998km",서울,"3,890",가솔린,갈색
246,제네시스,G80,18/09식,3.3 GDI AWD,"58,577km",경기,"3,690",가솔린,갈색
247,현대,팰리세이드,19/03식,디젤 2.2 2WD,"41,070km",인천,"3,730",디젤,갈색
248,쌍용,코란도 스포츠,14/01식,CX7 4WD,"108,365km",경기,"1,199",디젤,갈색
249,제네시스,G80,18/09식,3.3 GDI AWD,"58,577km",경기,"3,690",가솔린,갈색
250,쌍용,코란도 스포츠,15/01식,CX7 4WD,"82,822km",부산,"1,230",디젤,갈색
251,제네시스,G70,19/08식,3.3T 스포츠,"22,712km",경기,"3,800",가솔린,갈색
252,제네시스,G80,17/09식(18년형),3.3 GDI AWD,"61,922km",대구,"3,490",가솔린,갈색
253,제네시스,G80,16/12식(17년형),3.3 GDI AWD,"95,174km",대구,"2,990",가솔린,갈색
254,제네시스,G80,18/02식,3.3 GDI AWD,"73,389km",대구,"3,490",가솔린,갈색
255,제네시스,G70,19/08식,3.3T 스포츠,"22,712km",경기,"3,800",가솔린,갈색
