,brand,fuel,location,mile,model,name,price,year
12410,기아,가솔린,부산,183128.0,2.0 프레스티지,K5,490.0,2011
12411,현대,가솔린,부산,165000.0,Q270 럭셔리,그랜저 뉴 럭셔리,370.0,2009
12412,현대,가솔린,경기,98455.0,VS500,에쿠스(신형),2550.0,2014
12413,기아,가솔린,경기,39903.0,3.0 GDI 리미티드,올 뉴 K7,2430.0,2018
12414,르노삼성,가솔린,부산,83619.0,2.0 GDe RE,SM6,1459.0,2016
12415,기아,디젤,부산,249948.0,디젤(VGT) 2WD TLX,New 스포티지,230.0,2006
12416,현대,가솔린,경기,163484.0,VS380,에쿠스(신형),1070.0,2012
12417,기아,디젤,경기,90400.0,디젤 2.0 2WD,올 뉴 쏘렌토,2099.0,2016
12418,현대,가솔린,경기,198629.0,VS380,에쿠스(신형),9999.0,2012
12419,기아,디젤,경기,84874.0,9인승 노블레스,더 뉴 카니발,2620.0,2019
12420,기아,디젤,대전,130502.0,2.2 디젤 리미티드,올 뉴 K7,1899.0,2017
12421,쌍용,가솔린,대구,170000.0,CW700 4TRONIC,체어맨 W,592.0,2008
12422,기아,가솔린,경기,147258.0,프레스티지,K3,690.0,2013
12423,현대,가솔린,경기,101331.0,M16 GDI 프리미어,아반떼 MD,400.0,2011
12424,쉐보레(GM대우),가솔린,경기,121403.0,2.0 LT 디럭스팩,말리부,570.0,2012
12425,제네시스,가솔린,경기,40507.0,3.8 GDI,EQ900,3570.0,2016
12426,현대,LPG(일반인 구입),경기,226482.0,LPG HG300 모던,그랜저 HG,599.0,2014
12427,현대,가솔린,경기,177715.0,L330 탑,그랜저 TG,249.0,2008
12428,쌍용,디젤,경기,17651.0,디젤 2.2 4WD,렉스턴 스포츠,3090.0,2021
12429,쌍용,가솔린,경기,90111.0,CW600 4TRONIC,뉴체어맨 W,1390.0,2013
12430,현대,디젤,부산,78405.0,5인승 밴,그랜드 스타렉스,1680.0,2016
12431,쉐보레(GM대우),가솔린,대구,250000.0,EL240,알페온,448.0,2011
12432,현대,가솔린,대구,360000.0,VS380,에쿠스(신형),1194.0,2014
12433,쉐보레(GM대우),가솔린,대구,99900.0,CL300,알페온,692.0,2012
12434,현대,가솔린,대구,290000.0,BH380 럭셔리,제네시스,448.0,2009
12435,현대,가솔린,부산,230000.0,BH330 럭셔리,제네시스,630.0,2011
12436,쌍용,가솔린,경기,192312.0,CW700 4TRONIC,뉴체어맨 W,890.0,2012
12437,현대,LPG(일반인 구입),경기,125478.0,3.0 LPI 모던,그랜저 IG,1650.0,2017
12438,현대,가솔린,경기,74626.0,3.0 익스클루시브,그랜저 IG,2330.0,2019
12439,현대,디젤,경기,33670.0,디젤 1.6 2WD,올 뉴 투싼,2200.0,2020
12440,기아,가솔린,경기,22028.0,프레스티지,더 뉴 레이,1340.0,2018
12441,현대,가솔린,경기,27180.0,3.0 익스클루시브,그랜저 IG,2980.0,2019
12442,현대,가솔린,경기,78100.0,G330 프리미엄 AWD,제네시스 DH,2450.0,2016
12443,기아,가솔린,경기,63271.0,럭셔리,더 뉴 모닝,790.0,2016
12444,현대,디젤,경기,122608.0,디젤 2.2 4WD,싼타페 TM,2550.0,2019
12445,현대,가솔린,경기,142834.0,G330 프리미엄 AWD,제네시스 DH,2150.0,2015
12446,기아,가솔린,경기,78869.0,2.0,더 뉴 K5 2세대,1730.0,2019
12447,현대,가솔린,경기,166089.0,BH380 프레스티지,제네시스,1450.0,2013
12448,기아,가솔린,경기,51170.0,프레스티지,더 뉴 레이,1220.0,2018
12449,기아,디젤,경기,148638.0,4WD KV300,모하비,1320.0,2011
12450,기아,가솔린,경기,43243.0,2.4 GDI 프레스티지,올 뉴 K7,1940.0,2016
12451,현대,가솔린,경기,113371.0,VS380,에쿠스(신형),2399.0,2014
12452,현대,가솔린,경기,88390.0,3.0 익스클루시브,그랜저 IG,2199.0,2019
12453,현대,가솔린,경기,101664.0,HG300 익스클루시브,그랜저 HG,1320.0,2014
12454,현대,가솔린,경기,98450.0,HG240 모던 컬렉션,그랜저 HG,1470.0,2017
12455,현대,디젤,경기,58600.0,디젤 2.0 4WD,싼타페 더 프라임,2230.0,2016
12456,기아,가솔린,경기,28559.0,가솔린 2WD 프렌드,New 스포티지,699.0,2010
12457,현대,가솔린,대구,18490.0,2.0 N,벨로스터 (JS),2599.0,2019
12458,기아,디젤,경기,25462.0,7인승 노블레스,카니발 4세대,4299.0,2021
12459,기아,가솔린,경기,71136.0,3.3 터보 2WD,스팅어,2899.0,2018
12460,제네시스,가솔린,경기,87059.0,3.8 GDI AWD,G80,3699.0,2017
12461,제네시스,가솔린,경기,47892.0,3.8 AWD,G90,6149.0,2019
12462,기아,가솔린,경기,30940.0,럭셔리,올 뉴 K3,1450.0,2019
12463,쌍용,디젤,경기,26242.0,디젤 2.2 4WD,G4 렉스턴,2930.0,2020
12464,제네시스,가솔린,경기,56421.0,3.3 GDI,G80,3290.0,2018
12465,현대,디젤,인천,11902.0,디젤 2.2 2WD,팰리세이드,4120.0,2021
12466,현대,디젤,인천,243911.0,디젤 2WD 300VX,베라크루즈,610.0,2009
12467,기아,LPG(일반인 구입),인천,59859.0,3.0 LPI 프레스티지,올 뉴 K7,1910.0,2016
12468,현대,가솔린,경기,95236.0,VS380,에쿠스(신형),2349.0,2013
12469,현대,가솔린,경기,98455.0,VS500,에쿠스(신형),2550.0,2014
12470,현대,가솔린,인천,103172.0,G330 프리미엄,제네시스 DH,1920.0,2014
12471,현대,가솔린,인천,117970.0,Y20 프리미어,YF 쏘나타,500.0,2010
12472,기아,가솔린,경기,39903.0,3.0 GDI 리미티드,올 뉴 K7,2430.0,2018
12473,기아,가솔린,경기,77003.0,2.4 GDI 리미티드,올 뉴 K7,1999.0,2017
12474,기아,가솔린,경기,122001.0,2.4 GDI 리미티드,올 뉴 K7,1799.0,2017
12475,기아,LPG(일반인 구입),경기,173276.0,3.0 LPI 프레스티지 (렌터카),올 뉴 K7,1549.0,2017
12476,기아,디젤,광주,77654.0,9인승 노블레스,더 뉴 카니발,2740.0,2019
12477,현대,가솔린,광주,39569.0,2.0,쏘나타 (DN8),2210.0,2020
12478,기아,가솔린,광주,12183.0,2.5 GDI 노블레스,K7 프리미어,3270.0,2020
12479,기아,가솔린,광주,84941.0,3.3 GDI 이그제큐티브,더 뉴 K9,2540.0,2015
12480,현대,가솔린,광주,14622.0,가솔린 2.5T 4WD,더 뉴 싼타페,4290.0,2021
12481,현대,LPG(일반인 구입),경기,188976.0,LPG HG300 모던,그랜저 HG,1049.0,2017
12482,현대,LPG(일반인 구입),경기,167000.0,LPG HG300 모던,그랜저 HG,1099.0,2017
12483,기아,가솔린,경기,109664.0,GH270 고급형,뉴오피러스,390.0,2009
12484,기아,가솔린,서울,36720.0,2.5 GDI 노블레스,K7 프리미어,2900.0,2020
12485,쌍용,가솔린,대전,188745.0,CW700 4TRONIC,체어맨 W,370.0,2008
12486,쉐보레(GM대우),가솔린,대전,123727.0,L6 2.0 SX,토스카,160.0,2007
12487,기아,디젤,경기,127000.0,그랜드 카니발 GLX,카니발 R,730.0,2013
12488,쌍용,가솔린+LPG,대전,171789.0,CW600 4TRONIC,뉴체어맨 W,1050.0,2012
12489,쌍용,디젤,경기,64844.0,디젤 IX 2WD,티볼리 에어,1390.0,2017
12490,기아,가솔린,인천,101457.0,3.3 GDI 노블레스,올 뉴 K7,1550.0,2016
12491,르노삼성,가솔린,인천,56378.0,1.6 TCe LE,SM6,1590.0,2017
12492,쉐보레(GM대우),가솔린,인천,165280.0,CL300,알페온,390.0,2011
12493,현대,디젤,인천,194317.0,3인승 밴,그랜드 스타렉스,550.0,2008
12494,기아,디젤,인천,20186.0,디젤 2.2 2WD,쏘렌토 4세대,3680.0,2021
12495,현대,가솔린,서울,192608.0,HG300 익스클루시브,그랜저 HG,710.0,2013
12496,기아,디젤,대구,124644.0,디젤 2.0 2WD,올 뉴 쏘렌토,1790.0,2016
12497,현대,LPG(일반인 구입),부산,94903.0,LPG HG300 장애인용,그랜저 HG,1359.0,2014
12498,현대,가솔린,경기,53389.0,3.0 익스클루시브,그랜저 IG,2320.0,2019
12499,기아,LPG(일반인 구입),경기,408641.0,LPI GH270 고급형,뉴오피러스,220.0,2007
12500,기아,가솔린,경기,68674.0,GH270 스페셜,오피러스 프리미엄,680.0,2010
12501,쉐보레(GM대우),LPG(일반인 구입),경기,36149.0,LPG 퍼펙트 블랙,올란도,1670.0,2017
12502,쉐보레(GM대우),가솔린,서울,67002.0,LT,스파크,499.0,2014
12503,현대,가솔린,광주,119190.0,3.0 익스클루시브,그랜저 IG,1740.0,2018
12504,현대,가솔린,경기,240000.0,VS380,에쿠스(신형),820.0,2011
12505,기아,가솔린,경기,57000.0,터보 프레스티지,레이,900.0,2014
12506,제네시스,가솔린,서울,47501.0,3.3 GDI AWD,G80,3750.0,2017
12507,현대,가솔린,서울,60113.0,VS380,에쿠스(신형),2780.0,2015
12508,제네시스,가솔린,서울,51005.0,3.8 GDI AWD,EQ900,4500.0,2018
12509,제네시스,가솔린,서울,24148.0,3.8 GDI AWD,G80,4340.0,2019
12510,현대,가솔린,충남,80924.0,3.0 모던 베이직 (렌터카),그랜저 IG,1730.0,2018
12511,현대,가솔린,충남,119718.0,G380 익스클루시브 AWD,제네시스 DH,2150.0,2016
12512,기아,가솔린,충남,114571.0,2.0 스마트,K5,550.0,2013
12513,쉐보레(GM대우),가솔린,충남,95579.0,LTZ,더 넥스트 스파크,630.0,2016
12514,현대,가솔린,부산,165271.0,VL500,에쿠스(신형),1440.0,2012
12515,제네시스,가솔린,경기,29602.0,2.0T AWD,G70,3450.0,2018
12516,쌍용,디젤,경기,210000.0,4WD AX7 패션,액티언 스포츠,390.0,2011
12517,현대,가솔린,경기,290000.0,VS380,에쿠스(신형),1120.0,2015
12518,현대,LPG(일반인 구입),부산,94903.0,LPG HG300 장애인용,그랜저 HG,1359.0,2014
12519,기아,가솔린,전북,172000.0,2.0 럭셔리,K5,490.0,2012
12520,현대,가솔린,전북,190200.0,HG240 럭셔리,그랜저 HG,670.0,2012
12521,현대,디젤,전북,182500.0,디젤 2WD 300VX,베라크루즈,899.0,2011
12522,현대,디젤,서울,118000.0,11인승 왜건,그랜드 스타렉스,1199.0,2017
12523,현대,가솔린,서울,284000.0,HG300 노블,그랜저 HG,499.0,2012
12524,기아,가솔린+전기,경북,48991.0,시그니처,K7 프리미어 하이브리드,3200.0,2020
12525,제네시스,가솔린,경기,52000.0,3.3 T-GDI AWD,EQ900,3999.0,2016
12526,현대,가솔린,경기,77858.0,2.0 스마트,쏘나타 뉴 라이즈,1530.0,2018
12527,제네시스,가솔린,경기,35000.0,3.8 AWD,G90,4272.0,2019
12528,현대,전기,경기,4700.0,롱레인지,아이오닉5,4500.0,2022
12529,쉐보레(GM대우),가솔린,경기,13200.0,마이핏 에디션,더 뉴 스파크,920.0,2019
12530,쉐보레(GM대우),디젤,대구,127000.0,2WD LT,캡티바,830.0,2012
12531,쌍용,디젤,경기,123551.0,2.0 4WD RX7,렉스턴 W,990.0,2013
12532,쉐보레(GM대우),디젤,경기,163800.0,디젤 CDX,라세티 프리미어,340.0,2010
12533,쉐보레(GM대우),가솔린,경기,161992.0,EL240,알페온,450.0,2011
12534,르노삼성,디젤,경기,428180.0,디젤 2WD LE,QM5,240.0,2009
12535,현대,LPG(일반인 구입),경기,280722.0,LPG HG300 프리미엄,그랜저 HG,540.0,2014
12536,기아,LPG(일반인 구입),경기,281400.0,LPI 럭셔리,K5,430.0,2013
12537,기아,디젤,경기,79148.0,디젤 2.0 2WD,스포티지 더 볼드,1750.0,2019
12538,기아,가솔린,경기,115409.0,1.6 터보 노블레스,K3 쿱,790.0,2015
12539,기아,가솔린,경기,195283.0,3.3 GDI 노블레스,K9,1180.0,2013
12540,기아,디젤,경기,160123.0,2.2 디젤 프레스티지,올 뉴 K7,1450.0,2017
12541,기아,LPG(일반인 구입),경기,27297.0,2.0 LPI(렌터카용),K5 3세대,2480.0,2021
12542,현대,디젤,경기,210756.0,디젤 4WD 300VX,베라크루즈,850.0,2011
12543,기아,가솔린,경기,204489.0,2.0 프레스티지,K5,540.0,2011
12544,현대,가솔린,경기,85120.0,HG300 프라임,그랜저 HG,820.0,2011
12545,현대,가솔린,경기,262200.0,VS380,에쿠스(신형),750.0,2012
12546,현대,LPG(일반인 구입),경기,296357.0,LPG HG300 프라임,그랜저 HG,570.0,2011
12547,현대,디젤,경기,233451.0,디젤 2WD 300VXL,베라크루즈,660.0,2007
12548,현대,가솔린,경기,203741.0,G330 프리미엄 AWD,제네시스 DH,1680.0,2015
12549,현대,디젤,경기,74337.0,디젤(e-VGT) 2.2 4WD 익스클루시브,맥스크루즈,1920.0,2014
12550,현대,디젤,경기,160872.0,5인승 밴,그랜드 스타렉스,1030.0,2012
12551,현대,가솔린,경기,223984.0,BH330 럭셔리,제네시스,550.0,2011
12552,현대,가솔린,경기,208598.0,HG300 노블,그랜저 HG,620.0,2012
12553,현대,가솔린,경기,256452.0,BH330 럭셔리,제네시스,460.0,2008
12554,현대,LPG(일반인 구입),경기,270869.0,LPG HG300 프라임,그랜저 HG,620.0,2012
12555,현대,LPG(일반인 구입),경기,165942.0,3.0 LPi 모던 (렌터카),그랜저 IG,1460.0,2017
12556,쌍용,디젤,경기,63194.0,4WD 아웃도어 에디션 9인승,코란도 투리스모,1620.0,2016
12557,현대,가솔린+전기,경기,180605.0,프리미엄,그랜저 HG 하이브리드,999.0,2014
12558,기아,가솔린,경기,11000.0,밴,더 뉴 레이,1399.0,2021
12559,기아,LPG(일반인 구입),경기,22000.0,3.0 LPI 프레스티지,K7 프리미어,3099.0,2020
12560,현대,가솔린,경기,118510.0,HG240 럭셔리,그랜저 HG,845.0,2012
12561,기아,가솔린,경기,63716.0,3.3 GDI AWD,더 K9,3850.0,2019
12562,현대,디젤,경기,81644.0,1.7 VGT,더 뉴 i40 살룬,1555.0,2016
12563,현대,가솔린,경기,36153.0,2.4 프리미엄,그랜저 IG,2395.0,2018
12564,쌍용,가솔린,경기,9112.0,VX 2WD,티볼리 아머,1595.0,2019
12565,쉐보레(GM대우),가솔린,대구,183308.0,럭셔리,베리타스,540.0,2009
12566,쉐보레(GM대우),가솔린,대구,87464.0,1.4 터보 LS,아베오 해치백,666.0,2015
12567,현대,가솔린,대구,173332.0,BH330 럭셔리,제네시스,960.0,2011
12568,기아,디젤,대구,119853.0,그랜드 카니발 하이리무진 GLX,카니발 R,1450.0,2011
12569,현대,가솔린,대구,186084.0,BH330 럭셔리,제네시스,899.0,2009
12570,현대,LPG(일반인 구입),대구,247550.0,LPI Q270,더 럭셔리 그랜저,398.0,2010
12571,기아,디젤,대구,73460.0,디젤 2.0 2WD,더 뉴 쏘렌토,2490.0,2018
12572,기아,가솔린,대구,67360.0,디럭스,K3,930.0,2015
12573,현대,가솔린,대구,148800.0,N20 엘레강스 스페셜,NF 쏘나타,330.0,2007
12574,현대,디젤,대구,59080.0,디젤 2.0 2WD,싼타페 더 프라임,2080.0,2018
12575,기아,가솔린,대구,111043.0,VG270 럭셔리,K7,650.0,2010
12576,현대,LPG(일반인 구입),부산,204400.0,LPI Q270 개인형,그랜저 TG,270.0,2007
12577,르노삼성,가솔린,부산,162000.0,SM520V,SM5,230.0,2004
12578,기아,가솔린,부산,98800.0,디럭스 스페셜,올 뉴 모닝,450.0,2012
12579,르노삼성,디젤,대구,178036.0,디젤 4WD LE,뉴QM5,599.0,2012
12580,현대,가솔린,대전,86648.0,2.4 프리미엄,그랜저 IG,2050.0,2017
12581,현대,가솔린,경남,91204.0,CVVL 프리미어,YF 쏘나타,750.0,2012
12582,현대,가솔린,경남,77594.0,G330 프리미엄 AWD,제네시스 DH,2490.0,2016
12583,현대,가솔린,대전,63266.0,2.4 모던 베이직 (렌터카),그랜저 IG,1790.0,2017
12584,기아,LPG(일반인 구입),대구,183718.0,LPI 2.0 GLX,뉴카렌스,399.0,2009
12585,기아,가솔린,대전,68471.0,3.3 GDI 노블레스,올 뉴 K7,1890.0,2017
12586,현대,가솔린,경남,143695.0,HG240 럭셔리,그랜저 HG,790.0,2011
12587,쉐보레(GM대우),가솔린,경남,51294.0,1.4 퍼펙트 블랙,더 뉴 트랙스,1650.0,2018
12588,르노삼성,가솔린,경기,105100.0,LE35,All New SM7,850.0,2014
12589,현대,디젤,울산,92991.0,디젤(e-VGT) 2.0 2WD 익스클루시브,싼타페 DM,1500.0,2013
12590,제네시스,가솔린,충북,91664.0,3.3 GDI,G80,2850.0,2018
12591,기아,디젤,대전,126700.0,디젤 1.7 2WD 노블레스,스포티지 4세대,1320.0,2016
12592,르노삼성,가솔린,대전,176000.0,LE,SM7,250.0,2006
12593,현대,가솔린,인천,89000.0,G330 프리미엄,제네시스 DH,2299.0,2016
12594,기아,디젤,인천,1067.0,디젤 3.0 4WD 5인승,모하비 더 마스터,5390.0,2021
12595,기아,가솔린,인천,17802.0,터보 프레스티지,레이,1460.0,2017
12596,기아,가솔린,인천,27736.0,3.8 GDI AWD,더 K9,4690.0,2019
12597,기아,디젤,대전,27885.0,9인승 시그니처,카니발 4세대,4250.0,2021
12598,현대,가솔린,대전,84856.0,HG300 로얄,그랜저 HG,1080.0,2011
12599,기아,가솔린,울산,99355.0,3.8 GDI 이그제큐티브,K9,1990.0,2014
12600,기아,가솔린,울산,146947.0,2.0 프레스티지,K5,630.0,2011
12601,현대,디젤,울산,137782.0,12인승 왜건,그랜드 스타렉스,810.0,2012
12602,기아,LPG(일반인 구입),울산,133239.0,LPI LX20,로체 이노베이션,430.0,2010
12603,르노삼성,LPG(일반인 구입),울산,80084.0,LPLI 택시렌터카 고급형,뉴SM5 플래티넘,720.0,2013
12604,현대,가솔린,울산,39501.0,3.0 익스클루시브,그랜저 IG,2580.0,2018
12605,현대,가솔린,울산,201243.0,N20 엘레강스 스페셜,NF 쏘나타,240.0,2007
12606,쉐보레(GM대우),가솔린,울산,129299.0,L6 2.0 익스클루시브,토스카 프리미엄6,350.0,2010
12607,현대,LPG(일반인 구입),경기,194062.0,LPG HG300 프라임,그랜저 HG,850.0,2015
12608,기아,가솔린,대전,108000.0,2.4 GDI 프레스티지,더 뉴 K7,1255.0,2015
12609,르노삼성,가솔린,대전,56000.0,2.0 GDe LE,SM6,1455.0,2016
12610,기아,가솔린,경기,181120.0,3.3 GDI 노블레스,K9,1250.0,2013
12611,현대,가솔린,대구,90067.0,2.4 모던,그랜저 IG,1795.0,2018
12612,기아,가솔린,대전,58264.0,3.3 GDI 노블레스,올 뉴 K7,1990.0,2016
12613,현대,가솔린,대전,9218.0,2.4 모던,그랜저 IG,2450.0,2019
12614,쉐보레(GM대우),가솔린,경기,38051.0,2.0 터보 퍼펙트 블랙,올 뉴 말리부,1940.0,2018
12615,기아,가솔린,경기,27096.0,트렌디,더 뉴 레이,1099.0,2018
12616,기아,가솔린,경기,131243.0,3.3 GDI 노블레스,올 뉴 K7,1599.0,2017
12617,기아,가솔린,경기,91631.0,럭셔리,올 뉴 K3,1340.0,2019
12618,현대,가솔린,충북,215762.0,Q270 럭셔리,그랜저 뉴 럭셔리,230.0,2009
12619,제네시스,가솔린,충북,26465.0,3.8 GDI AWD,G80,4590.0,2018
12620,현대,가솔린,경기,31081.0,1.6 터보 2WD 플럭스,코나,1890.0,2018
12621,현대,가솔린,경기,207388.0,HG240 럭셔리,그랜저 HG,570.0,2012
12622,기아,가솔린,경기,19466.0,프레스티지,더 뉴 레이,1400.0,2019
12623,기아,디젤,경기,124162.0,9인승 노블레스,올 뉴 카니발,1650.0,2015
12624,현대,가솔린,경기,191435.0,G330 프리미엄,제네시스 DH,1580.0,2016
12625,르노삼성,가솔린,경기,105100.0,LE35,All New SM7,850.0,2014
12626,쌍용,디젤,부산,45000.0,2.0 어드벤처 60th 에디션 2WD,뉴코란도 C,1070.0,2015
12627,기아,가솔린,부산,21823.0,2.5 GDI X 에디션,K7 프리미어,3190.0,2020
12628,기아,가솔린,부산,123389.0,3.8 GDI,더 K9,3190.0,2019
12629,현대,가솔린,부산,166000.0,VS380,에쿠스(신형),850.0,2010
12630,르노삼성,가솔린,경기,70406.0,SE 플러스,뉴SM5 플래티넘,630.0,2013
12631,제네시스,가솔린,경기,18386.0,3.3T 스포츠 AWD,G70,3750.0,2018
12632,제네시스,가솔린,경기,32916.0,3.8 AWD,G90,7072.0,2019
12633,쌍용,디젤,경기,63388.0,디젤 2.2 4WD,렉스턴 스포츠,2340.0,2019
12634,현대,디젤,경기,128489.0,리무진,그랜드 스타렉스,1670.0,2014
12635,쉐보레(GM대우),디젤,경기,60985.0,2.0 LT+ 래더 패키지,크루즈,590.0,2014
12636,르노삼성,가솔린,대구,69648.0,2.0 GDe RE,SM6,1715.0,2016
12637,기아,가솔린,대구,113860.0,럭셔리,더 뉴 K5,915.0,2015
12638,현대,가솔린,대구,107194.0,1.6 터보 스마트,LF 쏘나타,1515.0,2016
12639,현대,가솔린,경기,190595.0,BH330 럭셔리,제네시스,490.0,2008
12640,현대,디젤,경기,788.0,디젤 2.2 2WD,팰리세이드,4190.0,2019
12641,현대,가솔린,경기,167236.0,VS500,에쿠스(신형),1490.0,2012
12642,기아,가솔린,전남,45792.0,3.8 GDI AWD,더 K9,4890.0,2020
12643,제네시스,가솔린,부산,96027.0,3.8 GDI AWD,EQ900,4080.0,2018
12644,제네시스,가솔린,부산,57887.0,3.8 GDI AWD,EQ900,4280.0,2018
12645,제네시스,가솔린,부산,66591.0,3.3 GDI,G80,3180.0,2018
12646,제네시스,가솔린,부산,86527.0,3.3 GDI AWD,G80,2980.0,2018
12647,기아,디젤,서울,110000.0,9인승 하이리무진,올 뉴 카니발,2730.0,2016
12648,현대,가솔린+전기,서울,25186.0,익스클루시브,그랜저 IG 하이브리드,3150.0,2019
12649,기아,디젤,서울,42037.0,7인승 리무진,더 뉴 카니발,3430.0,2019
12650,현대,가솔린,서울,168000.0,HG240 럭셔리,그랜저 HG,670.0,2011
12651,제네시스,가솔린,충북,74671.0,3.3 T-GDI AWD,EQ900,4700.0,2017
12652,르노삼성,LPG(일반인 구입),서울,7084.0,2.0 LPe SE,더 뉴 SM6,1999.0,2021
12653,현대,가솔린,경기,88889.0,VL450 리무진,에쿠스,640.0,2007
12654,기아,디젤,전북,62000.0,디젤 3.0 4WD,더 뉴 모하비,3290.0,2018
12655,현대,LPG(일반인 구입),경기,115890.0,LPI 스마트(장애인용),LF 쏘나타,1189.0,2015
