,brand,name,year,info,km,location,price,type,color
892,쌍용,티볼리,16/09식(17년형),디젤 LX 2WD,"47,106km",경기,"1,250",디젤,파란색
893,기아,올 뉴 K3,18/11식(19년형),5도어 GT 플러스,"11,351km",충남,"2,299",가솔린,파란색
894,기아,올 뉴 K7 하이브리드,18/04식,노블레스,"63,825km",경기,"2,490",가솔린+전기,파란색
895,기아,올 뉴 K7,19/02식,3.0 LPI 럭셔리 (렌터카),"29,136km",대구,"1,799",LPG(일반인 구입),파란색
896,쉐보레(GM대우),올 뉴 말리부,16/08식(17년형),1.5 터보 LTZ,"102,226km",경기,"1,360",가솔린,파란색
897,기아,더 뉴 모닝,15/09식(16년형),디럭스,"24,944km",부산,729,가솔린,파란색
898,쉐보레(GM대우),콜로라도,20/05식,3.6 익스트림-X 4WD,"10,410km",경기,"3,690",가솔린,파란색
899,현대,코나,17/11식(18년형),1.6 터보 2WD,"44,609km",경기,"1,750",가솔린,파란색
900,쉐보레(GM대우),스파크,14/12식,LPG LT,"135,156km",전북,430,LPG(일반인 구입),파란색
901,쌍용,뉴 스타일 코란도 C,18/09식,2.2 RX 2WD,"84,888km",부산,"1,380",디젤,파란색
902,기아,레이,12/10식(13년형),프레스티지,"73,058km",경기,830,가솔린,파란색
903,기아,스포티지 더 볼드,19/03식,디젤 2.0 2WD,"97,707km",광주,"1,970",디젤,파란색
904,기아,K8,21/04식(22년형),2.5 가솔린 2WD,"2,194km",인천,"4,430",가솔린,파란색
905,기아,더 뉴 쏘렌토,19/07식(20년형),가솔린 2.0 터보 2WD,"21,725km",경기,"3,190",가솔린,파란색
906,기아,K8,21/04식(22년형),3.5 LPG 2WD,"2,207km",광주,"4,390",LPG(일반인 구입),파란색
907,기아,레이,15/01식,럭셔리,"85,373km",경기,780,가솔린,파란색
908,기아,K7 프리미어 하이브리드,19/07식(20년형),노블레스,"43,568km",부산,"2,900",가솔린+전기,파란색
909,기아,K5 2세대,16/06식,1.7 디젤 SX,"137,648km",인천,"1,290",디젤,파란색
910,쌍용,티볼리 에어,17/08식(18년형),가솔린 1.6 RX 2WD,"113,406km",경기,"1,280",가솔린,파란색
911,쌍용,티볼리,17/03식,엣지 에디션 2WD,"71,862km",광주,"1,450",가솔린,파란색
912,현대,쏘나타 (DN8),20/11식(21년형),2.0,"2,557km",서울,"2,550",가솔린,파란색
913,쌍용,티볼리 에어,17/02식,가솔린 1.6 RX 2WD,"50,973km",대구,"1,479",가솔린,파란색
914,현대,제네시스 DH,14/03식,G330 프리미엄 AWD,"52,366km",경기,"2,350",가솔린,파란색
915,쉐보레(GM대우),뉴 다마스,19/03식,5인승 코치,"75,252km",광주,560,LPG(일반인 구입),파란색
916,쉐보레(GM대우),마티즈 크리에이티브,09/10식(10년형),재즈,"52,794km",광주,350,가솔린,파란색
917,제네시스,G70,19/12식(20년형),2.0T,"11,095km",부산,"3,440",가솔린,파란색
918,기아,올 뉴 쏘렌토,17/02식,디젤 2.2 4WD,"30,854km",서울,"2,650",디젤,파란색
919,기아,더 뉴 쏘렌토,19/07식(20년형),가솔린 2.0 터보 2WD,"21,725km",경기,"3,190",가솔린,파란색
920,기아,레이,17/07식,프레스티지,"80,100km",인천,970,가솔린,파란색
921,현대,올 뉴 투싼,17/01식,디젤 1.7 2WD,"54,414km",전북,"1,770",디젤,파란색
922,기아,레이,12/01식,럭셔리,"92,331km",경기,629,가솔린,파란색
923,현대,아반떼 AD,15/11식(16년형),1.6 GDI 모던,"29,629km",경기,"1,090",가솔린,파란색
924,현대,벨로스터 (JS),18/09식(19년형),2.0 N,"53,127km",경기,"1,900",가솔린,파란색
925,기아,더 뉴 K3 2세대,21/04식(22년형),1.6,"1,961km",광주,"2,499",가솔린,파란색
926,기아,K5 2세대,17/08식(18년형),2.0 MX,"78,352km",충남,"1,570",가솔린,파란색
927,기아,레이,14/09식(15년형),디럭스,"83,600km",대전,830,가솔린,파란색
928,기아,레이,14/12식(15년형),프레스티지,"75,000km",전북,790,가솔린,파란색
929,기아,올 뉴 K3,18/11식(19년형),5도어 GT 플러스,"11,351km",충남,"2,299",가솔린,파란색
930,현대,팰리세이드,21/08식(22년형),가솔린 3.8 2WD,"1,841km",부산,"4,690",가솔린,파란색
931,현대,싼타페 DM,14/01식,디젤(e-VGT) 2.0 2WD 익스클루시브,"87,801km",경기,"1,700",디젤,파란색
932,기아,셀토스,20/06식,가솔린 1.6 터보 2WD,"26,019km",서울,"2,580",가솔린,파란색
933,현대,팰리세이드,19/10식,디젤 2.2 2WD,"13,640km",서울,"3,750",디젤,파란색
934,쉐보레(GM대우),더 넥스트 스파크,16/03식,LT,"43,764km",경기,689,가솔린,파란색
935,기아,K5 3세대,20/06식,1.6 터보,"27,942km",대구,"2,930",가솔린,파란색
936,기아,더 뉴 니로,19/03식(20년형),1.6 HEV,"17,377km",서울,"2,640",가솔린+전기,파란색
937,현대,베라크루즈,15/02식,디젤 4WD 익스클루시브,"140,847km",대구,"1,899",디젤,파란색
938,제네시스,G70,17/11식(18년형),2.2D AWD,"44,523km",광주,"3,490",디젤,파란색
939,현대,그랜드 스타렉스,10/03식,12인승 왜건,"56,199km",경기,850,디젤,파란색
940,기아,더 뉴 K3 2세대,21/04식(22년형),1.6 터보 GT 5도어,"2,340km",대전,"2,790",가솔린,파란색
941,쉐보레(GM대우),트레일블레이저,20/09식(21년형),1.3 터보 2WD,"8,248km",경기,"9,999",가솔린,파란색
942,기아,스팅어,18/06식,2.0 터보 2WD,"52,129km",광주,"3,350",가솔린,파란색
943,쌍용,티볼리,16/09식(17년형),디젤 LX 2WD,"47,106km",경기,"1,250",디젤,파란색
944,기아,올 뉴 K3,18/11식(19년형),5도어 GT 플러스,"11,351km",충남,"2,299",가솔린,파란색
945,기아,올 뉴 K7 하이브리드,18/04식,노블레스,"63,825km",경기,"2,490",가솔린+전기,파란색
946,기아,올 뉴 K7,19/02식,3.0 LPI 럭셔리 (렌터카),"29,136km",대구,"1,799",LPG(일반인 구입),파란색
947,쉐보레(GM대우),올 뉴 말리부,16/08식(17년형),1.5 터보 LTZ,"102,226km",경기,"1,360",가솔린,파란색
948,기아,더 뉴 모닝,15/09식(16년형),디럭스,"24,944km",부산,729,가솔린,파란색
949,,,,,,,,,파란색
950,쉐보레(GM대우),콜로라도,20/05식,3.6 익스트림-X 4WD,"10,410km",경기,"3,690",가솔린,파란색
951,현대,코나,17/11식(18년형),1.6 터보 2WD,"44,609km",경기,"1,750",가솔린,파란색
952,쉐보레(GM대우),스파크,14/12식,LPG LT,"135,156km",전북,430,LPG(일반인 구입),파란색
953,쌍용,뉴 스타일 코란도 C,18/09식,2.2 RX 2WD,"84,888km",부산,"1,380",디젤,파란색
954,기아,레이,12/10식(13년형),프레스티지,"73,058km",경기,830,가솔린,파란색
955,기아,스포티지 더 볼드,19/03식,디젤 2.0 2WD,"97,707km",광주,"1,970",디젤,파란색
956,기아,K8,21/04식(22년형),2.5 가솔린 2WD,"2,194km",인천,"4,430",가솔린,파란색
957,기아,더 뉴 쏘렌토,19/07식(20년형),가솔린 2.0 터보 2WD,"21,725km",경기,"3,190",가솔린,파란색
958,기아,K8,21/04식(22년형),3.5 LPG 2WD,"2,207km",광주,"4,390",LPG(일반인 구입),파란색
959,기아,레이,15/01식,럭셔리,"85,373km",경기,780,가솔린,파란색
960,기아,K7 프리미어 하이브리드,19/07식(20년형),노블레스,"43,568km",부산,"2,900",가솔린+전기,파란색
961,기아,K5 2세대,16/06식,1.7 디젤 SX,"137,648km",인천,"1,290",디젤,파란색
962,쌍용,티볼리 에어,17/08식(18년형),가솔린 1.6 RX 2WD,"113,406km",경기,"1,280",가솔린,파란색
963,쌍용,티볼리,17/03식,엣지 에디션 2WD,"71,862km",광주,"1,450",가솔린,파란색
964,현대,쏘나타 (DN8),20/11식(21년형),2.0,"2,557km",서울,"2,550",가솔린,파란색
965,쌍용,티볼리 에어,17/02식,가솔린 1.6 RX 2WD,"50,973km",대구,"1,479",가솔린,파란색
966,현대,제네시스 DH,14/03식,G330 프리미엄 AWD,"52,366km",경기,"2,350",가솔린,파란색
967,쉐보레(GM대우),뉴 다마스,19/03식,5인승 코치,"75,252km",광주,560,LPG(일반인 구입),파란색
968,쉐보레(GM대우),마티즈 크리에이티브,09/10식(10년형),재즈,"52,794km",광주,350,가솔린,파란색
969,기아,더 뉴 K3 2세대,21/04식(22년형),1.6 터보 GT 5도어,"2,340km",대전,"2,790",가솔린,파란색
970,쉐보레(GM대우),트레일블레이저,20/09식(21년형),1.3 터보 2WD,"8,248km",경기,"9,999",가솔린,파란색
971,기아,스팅어,18/06식,2.0 터보 2WD,"52,129km",광주,"3,350",가솔린,파란색
972,쌍용,티볼리,16/09식(17년형),디젤 LX 2WD,"47,106km",경기,"1,250",디젤,파란색
973,기아,올 뉴 K3,18/11식(19년형),5도어 GT 플러스,"11,351km",충남,"2,299",가솔린,파란색
974,기아,올 뉴 K7 하이브리드,18/04식,노블레스,"63,825km",경기,"2,490",가솔린+전기,파란색
975,기아,올 뉴 K7,19/02식,3.0 LPI 럭셔리 (렌터카),"29,136km",대구,"1,799",LPG(일반인 구입),파란색
976,쉐보레(GM대우),올 뉴 말리부,16/08식(17년형),1.5 터보 LTZ,"102,226km",경기,"1,360",가솔린,파란색
977,기아,더 뉴 모닝,15/09식(16년형),디럭스,"24,944km",부산,729,가솔린,파란색
978,쉐보레(GM대우),콜로라도,20/05식,3.6 익스트림-X 4WD,"10,410km",경기,"3,690",가솔린,파란색
979,현대,코나,17/11식(18년형),1.6 터보 2WD,"44,609km",경기,"1,750",가솔린,파란색
980,쉐보레(GM대우),스파크,14/12식,LPG LT,"135,156km",전북,430,LPG(일반인 구입),파란색
981,쌍용,뉴 스타일 코란도 C,18/09식,2.2 RX 2WD,"84,888km",부산,"1,380",디젤,파란색
982,기아,레이,12/10식(13년형),프레스티지,"73,058km",경기,830,가솔린,파란색
983,기아,스포티지 더 볼드,19/03식,디젤 2.0 2WD,"97,707km",광주,"1,970",디젤,파란색
984,기아,K8,21/04식(22년형),2.5 가솔린 2WD,"2,194km",인천,"4,430",가솔린,파란색
985,기아,더 뉴 쏘렌토,19/07식(20년형),가솔린 2.0 터보 2WD,"21,725km",경기,"3,190",가솔린,파란색
986,기아,K8,21/04식(22년형),3.5 LPG 2WD,"2,207km",광주,"4,390",LPG(일반인 구입),파란색
987,기아,레이,15/01식,럭셔리,"85,373km",경기,780,가솔린,파란색
988,기아,K7 프리미어 하이브리드,19/07식(20년형),노블레스,"43,568km",부산,"2,900",가솔린+전기,파란색
989,기아,K5 2세대,16/06식,1.7 디젤 SX,"137,648km",인천,"1,290",디젤,파란색
990,쌍용,티볼리 에어,17/08식(18년형),가솔린 1.6 RX 2WD,"113,406km",경기,"1,280",가솔린,파란색
991,쌍용,티볼리,17/03식,엣지 에디션 2WD,"71,862km",광주,"1,450",가솔린,파란색
992,현대,쏘나타 (DN8),20/11식(21년형),2.0,"2,557km",서울,"2,550",가솔린,파란색
993,쌍용,티볼리 에어,17/02식,가솔린 1.6 RX 2WD,"50,973km",대구,"1,479",가솔린,파란색
994,현대,제네시스 DH,14/03식,G330 프리미엄 AWD,"52,366km",경기,"2,350",가솔린,파란색
995,쉐보레(GM대우),뉴 다마스,19/03식,5인승 코치,"75,252km",광주,560,LPG(일반인 구입),파란색
996,쉐보레(GM대우),마티즈 크리에이티브,09/10식(10년형),재즈,"52,794km",광주,350,가솔린,파란색
997,제네시스,G70,19/12식(20년형),2.0T,"11,095km",부산,"3,440",가솔린,파란색
998,현대,싼타페 DM,14/01식,디젤(e-VGT) 2.0 2WD 익스클루시브,"87,801km",경기,"1,700",디젤,파란색
999,쌍용,티볼리,16/04식,디젤 LX 2WD,"57,000km",대전,"1,250",디젤,파란색
1000,기아,프라이드,94/02식,5DR 1.3 DM,"123,655km",경기,300,가솔린,파란색
1001,기아,셀토스,20/06식,가솔린 1.6 터보 2WD,"26,019km",서울,"2,580",가솔린,파란색
1002,현대,팰리세이드,19/10식,디젤 2.2 2WD,"13,640km",서울,"3,750",디젤,파란색
1003,쉐보레(GM대우),더 넥스트 스파크,16/03식,LT,"43,764km",경기,689,가솔린,파란색
1004,쉐보레(GM대우),트레일블레이저,20/03식(21년형),1.3 터보 2WD,"14,298km",서울,"2,650",가솔린,파란색
1005,기아,더 뉴 K5 하이브리드 2세대,18/11식(19년형),프레스티지,"39,303km",서울,"2,050",가솔린+전기,파란색
1006,현대,넥쏘,20/11식(21년형),프리미엄,"11,375km",전북,"3,190",수소,파란색
1007,현대,코나,18/03식,디젤 1.6 2WD,"100,319km",광주,"1,550",디젤,파란색
1008,기아,더 뉴 레이,18/03식,프레스티지,"11,104km",충남,"1,350",가솔린,파란색
1009,기아,올 뉴 모닝,13/06식,럭셔리,"57,501km",부산,590,가솔린,파란색
1010,쌍용,티볼리,16/07식,VX 2WD,"47,813km",광주,"1,370",가솔린,파란색
1011,기아,K8,21/04식(22년형),2.5 가솔린 2WD,"2,194km",인천,"4,430",가솔린,파란색
1012,,,,,,,,,파란색
1013,기아,더 뉴 쏘렌토,19/07식(20년형),디젤 2.2 2WD,"68,339km",광주,"2,790",디젤,파란색
1014,현대,베뉴,20/04식,1.6 모던,"16,955km",경기,"1,920",가솔린,파란색
1015,현대,LF 쏘나타,15/05식,2.0 스마트,"80,739km",서울,"1,370",가솔린,파란색
1016,현대,싼타페 TM,18/06식(19년형),디젤 2.0 2WD,"40,846km",광주,"2,700",디젤,파란색
1017,현대,더 뉴 그랜저 IG,20/07식,2.5,"26,516km",서울,"3,450",가솔린,파란색
1018,현대,베라크루즈,07/03식,디젤 4WD 300VXL,"271,951km",인천,590,디젤,파란색
1019,기아,K5 2세대,16/06식,1.7 디젤 SX,"137,648km",인천,"1,290",디젤,파란색
1020,기아,K5 2세대,16/06식,1.7 디젤 SX,"137,648km",인천,"1,290",디젤,파란색
1021,쌍용,티볼리 에어,17/08식(18년형),가솔린 1.6 RX 2WD,"113,406km",경기,"1,280",가솔린,파란색
1022,쌍용,티볼리,17/03식,엣지 에디션 2WD,"71,862km",광주,"1,450",가솔린,파란색
1023,현대,쏘나타 (DN8),20/11식(21년형),2.0,"2,557km",서울,"2,550",가솔린,파란색
1024,쌍용,티볼리 에어,17/02식,가솔린 1.6 RX 2WD,"50,973km",대구,"1,479",가솔린,파란색
1025,현대,제네시스 DH,14/03식,G330 프리미엄 AWD,"52,366km",경기,"2,350",가솔린,파란색
1026,쉐보레(GM대우),뉴 다마스,19/03식,5인승 코치,"75,252km",광주,560,LPG(일반인 구입),파란색
1027,쉐보레(GM대우),마티즈 크리에이티브,09/10식(10년형),재즈,"52,794km",광주,350,가솔린,파란색
1028,제네시스,G70,19/12식(20년형),2.0T,"11,095km",부산,"3,440",가솔린,파란색
1029,현대,싼타페 DM,14/01식,디젤(e-VGT) 2.0 2WD 익스클루시브,"87,801km",경기,"1,700",디젤,파란색
1030,쌍용,티볼리,16/04식,디젤 LX 2WD,"57,000km",대전,"1,250",디젤,파란색
1031,기아,프라이드,94/02식,5DR 1.3 DM,"123,655km",경기,300,가솔린,파란색
1032,기아,셀토스,20/06식,가솔린 1.6 터보 2WD,"26,019km",서울,"2,580",가솔린,파란색
1033,현대,팰리세이드,19/10식,디젤 2.2 2WD,"13,640km",서울,"3,750",디젤,파란색
1034,쉐보레(GM대우),더 넥스트 스파크,16/03식,LT,"43,764km",경기,689,가솔린,파란색
1035,쉐보레(GM대우),트레일블레이저,20/03식(21년형),1.3 터보 2WD,"14,298km",서울,"2,650",가솔린,파란색
1036,기아,더 뉴 K5 하이브리드 2세대,18/11식(19년형),프레스티지,"39,303km",서울,"2,050",가솔린+전기,파란색
1037,현대,넥쏘,20/11식(21년형),프리미엄,"11,375km",전북,"3,190",수소,파란색
1038,현대,코나,18/03식,디젤 1.6 2WD,"100,319km",광주,"1,550",디젤,파란색
1039,,,,,,,,,파란색
1040,기아,더 뉴 레이,18/03식,프레스티지,"11,104km",충남,"1,350",가솔린,파란색
1041,기아,올 뉴 모닝,13/06식,럭셔리,"57,501km",부산,590,가솔린,파란색
1042,쌍용,티볼리,16/07식,VX 2WD,"47,813km",광주,"1,370",가솔린,파란색
1043,기아,K8,21/04식(22년형),2.5 가솔린 2WD,"2,194km",인천,"4,430",가솔린,파란색
1044,기아,더 뉴 쏘렌토,19/07식(20년형),디젤 2.2 2WD,"68,339km",광주,"2,790",디젤,파란색
1045,현대,베뉴,20/04식,1.6 모던,"16,955km",경기,"1,920",가솔린,파란색
1046,현대,LF 쏘나타,15/05식,2.0 스마트,"80,739km",서울,"1,370",가솔린,파란색
1047,현대,싼타페 TM,18/06식(19년형),디젤 2.0 2WD,"40,846km",광주,"2,700",디젤,파란색
1048,현대,더 뉴 그랜저 IG,20/07식,2.5,"26,516km",서울,"3,450",가솔린,파란색
1049,현대,베라크루즈,07/03식,디젤 4WD 300VXL,"271,951km",인천,590,디젤,파란색
1050,기아,K5 2세대,16/06식,1.7 디젤 SX,"137,648km",인천,"1,290",디젤,파란색
1051,쌍용,티볼리 에어,17/08식(18년형),가솔린 1.6 RX 2WD,"113,406km",경기,"1,280",가솔린,파란색
1052,현대,팰리세이드,19/05식,디젤 2.2 4WD,"16,754km",경기,"4,250",디젤,파란색
1053,기아,더 뉴 K3 2세대,21/04식(22년형),1.6 터보 GT 5도어,"2,340km",대전,"2,790",가솔린,파란색
1054,현대,싼타페 DM,13/02식,디젤(e-VGT) 2.0 2WD 모던,"127,562km",대전,"1,180",디젤,파란색
1055,기아,스포티지 4세대,15/10식(16년형),디젤 2.0 2WD 노블레스,"119,112km",광주,"1,649",디젤,파란색
1056,기아,올 뉴 K3,19/01식,5도어 GT 플러스,"56,589km",충남,"2,020",가솔린,파란색
1057,쉐보레(GM대우),트레일블레이저,20/09식(21년형),1.3 터보 2WD,"8,248km",경기,"9,999",가솔린,파란색
1058,쌍용,티볼리,17/03식,엣지 에디션 2WD,"71,862km",광주,"1,450",가솔린,파란색
1059,쌍용,티볼리,16/09식(17년형),디젤 LX 2WD,"47,106km",경기,"1,250",디젤,파란색
1060,기아,스포티지 더 볼드,19/02식,가솔린 2.0 2WD,"47,000km",서울,"2,190",가솔린,파란색
1061,현대,더 뉴 맥스크루즈,17/11식(18년형),디젤 2.2 4WD,"34,324km",경기,"2,799",디젤,파란색
1062,르노삼성,SM6,16/08식,1.6 TCe RE,"71,587km",경기,"1,520",가솔린,파란색
1063,르노삼성,클리오,18/07식,인텐스,"46,244km",광주,"1,390",디젤,파란색
1064,현대,싼타페 더 프라임,17/04식(18년형),디젤 2.0 2WD,"102,616km",대전,"1,850",디젤,파란색
1065,현대,그랜저 IG,16/12식(17년형),3.0 익스클루시브,"69,137km",경기,"2,150",가솔린,파란색
1066,기아,올 뉴 K3,18/07식(19년형),프레스티지,"6,515km",경기,"1,670",가솔린,파란색
1067,현대,더 뉴 코나 하이브리드,21/01식,스마트,"6,349km",서울,"2,590",가솔린+전기,파란색
1068,쉐보레(GM대우),트레일블레이저,20/03식(21년형),1.3 터보 2WD,"14,298km",서울,"2,650",가솔린,파란색
1069,기아,더 뉴 K5 하이브리드 2세대,18/11식(19년형),프레스티지,"39,303km",서울,"2,050",가솔린+전기,파란색
1070,쉐보레(GM대우),뉴 다마스,14/12식(15년형),5인승 코치,"100,829km",인천,330,LPG(일반인 구입),파란색
1071,기아,셀토스,20/06식,가솔린 1.6 터보 2WD,"26,019km",서울,"2,580",가솔린,파란색
1072,현대,팰리세이드,19/10식,디젤 2.2 2WD,"13,640km",서울,"3,750",디젤,파란색
1073,쉐보레(GM대우),더 넥스트 스파크,16/03식,LT,"43,764km",경기,689,가솔린,파란색
1074,쉐보레(GM대우),트레일블레이저,20/03식(21년형),1.3 터보 2WD,"14,298km",서울,"2,650",가솔린,파란색
1075,기아,더 뉴 K5 하이브리드 2세대,18/11식(19년형),프레스티지,"39,303km",서울,"2,050",가솔린+전기,파란색
1076,현대,넥쏘,20/11식(21년형),프리미엄,"11,375km",전북,"3,190",수소,파란색
1077,현대,코나,18/03식,디젤 1.6 2WD,"100,319km",광주,"1,550",디젤,파란색
1078,기아,더 뉴 레이,18/03식,프레스티지,"11,104km",충남,"1,350",가솔린,파란색
1079,기아,올 뉴 모닝,13/06식,럭셔리,"57,501km",부산,590,가솔린,파란색
1080,쌍용,티볼리,16/07식,VX 2WD,"47,813km",광주,"1,370",가솔린,파란색
1081,기아,K8,21/04식(22년형),2.5 가솔린 2WD,"2,194km",인천,"4,430",가솔린,파란색
1082,기아,더 뉴 쏘렌토,19/07식(20년형),디젤 2.2 2WD,"68,339km",광주,"2,790",디젤,파란색
1083,현대,베뉴,20/04식,1.6 모던,"16,955km",경기,"1,920",가솔린,파란색
1084,현대,LF 쏘나타,15/05식,2.0 스마트,"80,739km",서울,"1,370",가솔린,파란색
1085,현대,싼타페 TM,18/06식(19년형),디젤 2.0 2WD,"40,846km",광주,"2,700",디젤,파란색
1086,현대,더 뉴 그랜저 IG,20/07식,2.5,"26,516km",서울,"3,450",가솔린,파란색
1087,현대,베라크루즈,07/03식,디젤 4WD 300VXL,"271,951km",인천,590,디젤,파란색
1088,기아,K5 2세대,16/06식,1.7 디젤 SX,"137,648km",인천,"1,290",디젤,파란색
1089,쌍용,티볼리 에어,17/08식(18년형),가솔린 1.6 RX 2WD,"113,406km",경기,"1,280",가솔린,파란색
1090,현대,팰리세이드,19/05식,디젤 2.2 4WD,"16,754km",경기,"4,250",디젤,파란색
1091,기아,더 뉴 K3 2세대,21/04식(22년형),1.6 터보 GT 5도어,"2,340km",대전,"2,790",가솔린,파란색
1092,현대,싼타페 DM,13/02식,디젤(e-VGT) 2.0 2WD 모던,"127,562km",대전,"1,180",디젤,파란색
1093,기아,스포티지 4세대,15/10식(16년형),디젤 2.0 2WD 노블레스,"119,112km",광주,"1,649",디젤,파란색
1094,기아,올 뉴 K3,19/01식,5도어 GT 플러스,"56,589km",충남,"2,020",가솔린,파란색
1095,쉐보레(GM대우),트레일블레이저,20/09식(21년형),1.3 터보 2WD,"8,248km",경기,"9,999",가솔린,파란색
1096,쌍용,티볼리,17/03식,엣지 에디션 2WD,"71,862km",광주,"1,450",가솔린,파란색
1097,쌍용,티볼리,16/09식(17년형),디젤 LX 2WD,"47,106km",경기,"1,250",디젤,파란색
1098,기아,스포티지 더 볼드,19/02식,가솔린 2.0 2WD,"47,000km",서울,"2,190",가솔린,파란색
1099,현대,더 뉴 맥스크루즈,17/11식(18년형),디젤 2.2 4WD,"34,324km",경기,"2,799",디젤,파란색
1100,르노삼성,SM6,16/08식,1.6 TCe RE,"71,587km",경기,"1,520",가솔린,파란색
1101,르노삼성,클리오,18/07식,인텐스,"46,244km",광주,"1,390",디젤,파란색
1102,현대,싼타페 더 프라임,17/04식(18년형),디젤 2.0 2WD,"102,616km",대전,"1,850",디젤,파란색
1103,현대,그랜저 IG,16/12식(17년형),3.0 익스클루시브,"69,137km",경기,"2,150",가솔린,파란색
1104,기아,올 뉴 K3,18/07식(19년형),프레스티지,"6,515km",경기,"1,670",가솔린,파란색
1105,현대,더 뉴 코나 하이브리드,21/01식,스마트,"6,349km",서울,"2,590",가솔린+전기,파란색
1106,쉐보레(GM대우),트레일블레이저,20/03식(21년형),1.3 터보 2WD,"14,298km",서울,"2,650",가솔린,파란색
1107,기아,더 뉴 K5 하이브리드 2세대,18/11식(19년형),프레스티지,"39,303km",서울,"2,050",가솔린+전기,파란색
1108,쉐보레(GM대우),뉴 다마스,14/12식(15년형),5인승 코치,"100,829km",인천,330,LPG(일반인 구입),파란색
1109,현대,그랜드 스타렉스,17/09식(18년형),3인승 밴,"74,910km",부산,"1,760",디젤,파란색
1110,쉐보레(GM대우),뉴 다마스,15/01식,2인승 판넬밴,"169,649km",전북,374,LPG(일반인 구입),파란색
1111,기아,스포티지 R,10/09식(11년형),디젤 4WD 리미티드,"132,394km",충남,899,디젤,파란색
1112,기아,올 뉴 K3,19/01식,5도어 GT 플러스,"56,589km",충남,"2,020",가솔린,파란색
1113,기아,스포티지 4세대,15/10식(16년형),디젤 2.0 2WD 노블레스,"119,112km",광주,"1,649",디젤,파란색
1114,기아,레이,15/04식(16년형),프레스티지,"81,209km",경기,890,가솔린,파란색
1115,현대,그랜드 스타렉스,17/10식(18년형),12인승 왜건,"48,837km",광주,"1,600",디젤,파란색
1116,현대,싼타페 TM,18/06식(19년형),디젤 2.0 2WD,"40,846km",광주,"2,700",디젤,파란색
1117,현대,팰리세이드,19/03식,가솔린 3.8 4WD,"73,814km",광주,"3,780",가솔린,파란색
1118,제네시스,G70,18/12식(19년형),2.0T AWD,"23,134km",서울,"3,490",가솔린,파란색
1119,,,,,,,,,파란색
1120,제네시스,G80,19/04식,3.3 GDI AWD,"14,000km",경기,"4,400",가솔린,파란색
1121,기아,레이,13/07식,터보,"94,803km",경기,870,가솔린,파란색
1122,현대,팰리세이드,19/05식,디젤 2.2 4WD,"16,754km",경기,"4,250",디젤,파란색
1123,기아,더 뉴 K3 2세대,21/04식(22년형),1.6 터보 GT 5도어,"2,340km",대전,"2,790",가솔린,파란색
1124,현대,싼타페 DM,13/02식,디젤(e-VGT) 2.0 2WD 모던,"127,562km",대전,"1,180",디젤,파란색
1125,기아,스포티지 4세대,15/10식(16년형),디젤 2.0 2WD 노블레스,"119,112km",광주,"1,649",디젤,파란색
1126,기아,올 뉴 K3,19/01식,5도어 GT 플러스,"56,589km",충남,"2,020",가솔린,파란색
1127,쉐보레(GM대우),트레일블레이저,20/09식(21년형),1.3 터보 2WD,"8,248km",경기,"9,999",가솔린,파란색
1128,쌍용,티볼리,17/03식,엣지 에디션 2WD,"71,862km",광주,"1,450",가솔린,파란색
1129,쌍용,티볼리,16/09식(17년형),디젤 LX 2WD,"47,106km",경기,"1,250",디젤,파란색
1130,기아,스포티지 더 볼드,19/02식,가솔린 2.0 2WD,"47,000km",서울,"2,190",가솔린,파란색
1131,현대,더 뉴 맥스크루즈,17/11식(18년형),디젤 2.2 4WD,"34,324km",경기,"2,799",디젤,파란색
1132,르노삼성,SM6,16/08식,1.6 TCe RE,"71,587km",경기,"1,520",가솔린,파란색
1133,르노삼성,클리오,18/07식,인텐스,"46,244km",광주,"1,390",디젤,파란색
1134,현대,싼타페 더 프라임,17/04식(18년형),디젤 2.0 2WD,"102,616km",대전,"1,850",디젤,파란색
1135,현대,그랜저 IG,16/12식(17년형),3.0 익스클루시브,"69,137km",경기,"2,150",가솔린,파란색
1136,,,,,,,,,파란색
1137,기아,올 뉴 K3,18/07식(19년형),프레스티지,"6,515km",경기,"1,670",가솔린,파란색
1138,현대,더 뉴 코나 하이브리드,21/01식,스마트,"6,349km",서울,"2,590",가솔린+전기,파란색
1139,쉐보레(GM대우),트레일블레이저,20/03식(21년형),1.3 터보 2WD,"14,298km",서울,"2,650",가솔린,파란색
1140,기아,더 뉴 K5 하이브리드 2세대,18/11식(19년형),프레스티지,"39,303km",서울,"2,050",가솔린+전기,파란색
1141,쉐보레(GM대우),뉴 다마스,14/12식(15년형),5인승 코치,"100,829km",인천,330,LPG(일반인 구입),파란색
1142,현대,그랜드 스타렉스,17/09식(18년형),3인승 밴,"74,910km",부산,"1,760",디젤,파란색
1143,쉐보레(GM대우),뉴 다마스,15/01식,2인승 판넬밴,"169,649km",전북,374,LPG(일반인 구입),파란색
1144,기아,스포티지 R,10/09식(11년형),디젤 4WD 리미티드,"132,394km",충남,899,디젤,파란색
1145,기아,올 뉴 K3,19/01식,5도어 GT 플러스,"56,589km",충남,"2,020",가솔린,파란색
1146,기아,스포티지 4세대,15/10식(16년형),디젤 2.0 2WD 노블레스,"119,112km",광주,"1,649",디젤,파란색
1147,기아,레이,15/04식(16년형),프레스티지,"81,209km",경기,890,가솔린,파란색
